Title;Company;Location;Date;Link
Software Developer JAVA – Railways Sector (F/M);Capgemini Engineering;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/software-developer-java-%E2%80%93-railways-sector-f-m-at-capgemini-engineering-2701046650?refId=xb5yJ2GYKXlUQZO0lLxlpw%3D%3D&trackingId=nGuvRf%2BEJWWzvHueGBLVMA%3D%3D&position=23&pageNum=30&trk=public_jobs_jserp-result_search-card
Software Engineer - React Native Developer;GRiT Solutions;Lisboa, Lisboa, Portugal;Há 1 hora;https://pt.linkedin.com/jobs/view/software-engineer-react-native-developer-at-grit-solutions-2692427816?refId=xb5yJ2GYKXlUQZO0lLxlpw%3D%3D&trackingId=X4y1S12fy%2FCL0SkXgOKv2w%3D%3D&position=24&pageNum=30&trk=public_jobs_jserp-result_search-card
Business Analyst;Damia Group Portugal;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-at-damia-group-portugal-2715020994?refId=xb5yJ2GYKXlUQZO0lLxlpw%3D%3D&trackingId=QzYkNoZOSziKp6bkduSWCg%3D%3D&position=25&pageNum=30&trk=public_jobs_jserp-result_search-card
SMART Business Analyst | Lisboa;Smart Consulting;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/smart-business-analyst-lisboa-at-smart-consulting-2718209399?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=mYMuTmn3gWQtNQAP3Hgk7w%3D%3D&position=1&pageNum=31&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/business-analyst-m-f-%3F-lisboa-at-ankix-2722431892?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=QIuNDmD8ZF0FnDa6UhbkEw%3D%3D&position=2&pageNum=31&trk=public_jobs_jserp-result_search-card
JEE Software Engineer;Thales;Paço de Arcos, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/jee-software-engineer-at-thales-2689510612?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=DEZXFk6LjRkdbY9mmxCTFw%3D%3D&position=3&pageNum=31&trk=public_jobs_jserp-result_search-card
SMART Business Analyst | Lisboa;Smart Consulting;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/smart-business-analyst-lisboa-at-smart-consulting-2720961681?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=kCUbpj%2FBz2cxcqtcPxDkxA%3D%3D&position=4&pageNum=31&trk=public_jobs_jserp-result_search-card
Software Developer - CASCAIS;SaltPay Portugal;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/software-developer-cascais-at-saltpay-portugal-2718415979?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=dMu5Rl9p40xPVbVYj5B%2FWA%3D%3D&position=5&pageNum=31&trk=public_jobs_jserp-result_search-card
Business analyst;KCS iT;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-at-kcs-it-2687740768?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=1Pyob2%2BRAsm%2FlkR0q2K6zA%3D%3D&position=6&pageNum=31&trk=public_jobs_jserp-result_search-card
Calypso Business Analyst (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/calypso-business-analyst-m-f-at-askblue-2720944704?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=aJSoI8%2Fzc5xDztrsXKXgBg%3D%3D&position=7&pageNum=31&trk=public_jobs_jserp-result_search-card
Software Engineer;Damia Group Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/software-engineer-at-damia-group-portugal-2723722433?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=PkSDzwJ8EcXVrubv4YnCog%3D%3D&position=8&pageNum=31&trk=public_jobs_jserp-result_search-card
Software Developer with Focus on Java Script (m/f);Loy & Hutz Solutions GmbH;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/software-developer-with-focus-on-java-script-m-f-at-loy-hutz-solutions-gmbh-2700132633?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=wyhmTF6oWwnTjB6xV8kSog%3D%3D&position=9&pageNum=31&trk=public_jobs_jserp-result_search-card
Software Developer;The Virtual Forge;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/software-developer-at-the-virtual-forge-2718203756?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=zBNG8K6uDyjDG%2BcUDL6dpQ%3D%3D&position=10&pageNum=31&trk=public_jobs_jserp-result_search-card
Programador De Software;Synergie Portugal;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/programador-de-software-at-synergie-portugal-2701162729?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=VdpOOShIX5RprYa7GirEzQ%3D%3D&position=11&pageNum=31&trk=public_jobs_jserp-result_search-card
Calypso Business Analyst (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/calypso-business-analyst-m-f-at-askblue-2718275522?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=pqf2eOj%2FfoiwKONndF1PiA%3D%3D&position=12&pageNum=31&trk=public_jobs_jserp-result_search-card
Professional Software Engineer;AdNovum;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/professional-software-engineer-at-adnovum-2709302076?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=rnAIGb%2FvZfMmyTjo3LfKPw%3D%3D&position=13&pageNum=31&trk=public_jobs_jserp-result_search-card
OutSystems Software Developer;Do iT Lean;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/outsystems-software-developer-at-do-it-lean-2718866211?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=xlLPKshUsTUPb%2FixdLXqWQ%3D%3D&position=14&pageNum=31&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f);Findmore;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-findmore-2712726862?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=SpuZQM6ZdQx6nDrI8O6oiQ%3D%3D&position=15&pageNum=31&trk=public_jobs_jserp-result_search-card
Business Analyst (A) [966];Axians Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-a-966-at-axians-portugal-2722890790?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=HoXndODEdgnYFkSIjycxFA%3D%3D&position=16&pageNum=31&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f);ADENTIS;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-adentis-2711479441?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=D9MuV%2FstCxm7F%2FitzyiyMw%3D%3D&position=17&pageNum=31&trk=public_jobs_jserp-result_search-card
Backend Software Engineer;Alviere;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/backend-software-engineer-at-alviere-2692692999?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=IA5JLSlircptm4vbHjo9uA%3D%3D&position=18&pageNum=31&trk=public_jobs_jserp-result_search-card
Campaign Manager;CloudBeds;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/campaign-manager-at-cloudbeds-2600618649?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=%2F%2Bt6CcWfuOHedQE4gXT8wg%3D%3D&position=19&pageNum=31&trk=public_jobs_jserp-result_search-card
Software Engineer (m/f);HCCM Consulting, S.A.;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/software-engineer-m-f-at-hccm-consulting-s-a-2704590720?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=WOMVTF4cmH1dBLTKojzLjA%3D%3D&position=20&pageNum=31&trk=public_jobs_jserp-result_search-card
Business Analyst//Architect;BOLD by Devoteam;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-architect-at-bold-by-devoteam-2696596805?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=Ct5szAcABbcfeysjzQYkGw%3D%3D&position=21&pageNum=31&trk=public_jobs_jserp-result_search-card
Software Engineer (m/f);qubIT - Quorum Born IT;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-engineer-m-f-at-qubit-quorum-born-it-2686567305?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=UegBQgc3I9zaYWJaMe6VzA%3D%3D&position=22&pageNum=31&trk=public_jobs_jserp-result_search-card
Software Engineer - Launchpad;Canonical;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-engineer-launchpad-at-canonical-2712135128?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=u6JYoGftHrnizkwcGWQwBA%3D%3D&position=23&pageNum=31&trk=public_jobs_jserp-result_search-card
Backend Software Engineer (M/F);Match Profiler;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/backend-software-engineer-m-f-at-match-profiler-2701739059?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=MnQazzgsSJZmfLfU7pyhtw%3D%3D&position=24&pageNum=31&trk=public_jobs_jserp-result_search-card
Software Engineer, Backend;Cazoo;Lisboa, Lisboa, Portugal;Há 7 dias;https://pt.linkedin.com/jobs/view/software-engineer-backend-at-cazoo-2547523910?refId=2Iu5VZI7CpIdPU7sEWpRsw%3D%3D&trackingId=Xzic7uq3z8kJiFJMPptDlw%3D%3D&position=25&pageNum=31&trk=public_jobs_jserp-result_search-card
Business Analyst (M/F);InnoWave;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-innowave-2706919043?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=PfWuXFk9SS18Sxqp2FfxLQ%3D%3D&position=1&pageNum=32&trk=public_jobs_jserp-result_search-card
Backend Software Engineer;Alviere;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/backend-software-engineer-at-alviere-2692697180?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=pr%2BGVwOP%2BoNQL5gtSZf1JA%3D%3D&position=2&pageNum=32&trk=public_jobs_jserp-result_search-card
Software Engineer;Quidgest;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/software-engineer-at-quidgest-2720963534?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=BWQTEvpsdYG9IVsLruX%2BQQ%3D%3D&position=3&pageNum=32&trk=public_jobs_jserp-result_search-card
Software Engineer - Finalta;Finalta by McKinsey;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/software-engineer-finalta-at-finalta-by-mckinsey-2686382116?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=V4IkUT1w87N0vOu5tXEhcQ%3D%3D&position=4&pageNum=32&trk=public_jobs_jserp-result_search-card
Software Engineer;Damia Group Portugal;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-engineer-at-damia-group-portugal-2701284637?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=wDbbgokFhTzlJETA6f%2F%2FLg%3D%3D&position=5&pageNum=32&trk=public_jobs_jserp-result_search-card
Business Analyst;Decskill;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-decskill-2718874341?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=XhfoKxXtJweT%2B7%2BT3Ps5Tg%3D%3D&position=6&pageNum=32&trk=public_jobs_jserp-result_search-card
Business Analyst (Finance) (Pipeline);Axians Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-finance-pipeline-at-axians-portugal-2722891661?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=NyNC7NWbYXIPqXvsLTMhXQ%3D%3D&position=7&pageNum=32&trk=public_jobs_jserp-result_search-card
Business Analyst (M/F);Askblue;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-askblue-2704569648?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=TAw45acqW7VqE1ymI6payg%3D%3D&position=8&pageNum=32&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f);Ankix;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-ankix-2686565571?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=bopx2YxX3fJIAnFmxFFdKg%3D%3D&position=9&pageNum=32&trk=public_jobs_jserp-result_search-card
Business Process Analyst, Staff;Synopsys Inc;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-process-analyst-staff-at-synopsys-inc-2489812328?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=6TMuPhzz7vzZQdUz4lQQnQ%3D%3D&position=10&pageNum=32&trk=public_jobs_jserp-result_search-card
Software Engineer;Damia Group Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/software-engineer-at-damia-group-portugal-2719646196?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=wk0DSMGpEPmGcH18rDgc1A%3D%3D&position=11&pageNum=32&trk=public_jobs_jserp-result_search-card
Backend Software Engineer;Alviere;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/backend-software-engineer-at-alviere-2692694481?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=GfZfTlfyHLEojMdlAjvHcA%3D%3D&position=12&pageNum=32&trk=public_jobs_jserp-result_search-card
Backend Software Engineer;Alviere;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/backend-software-engineer-at-alviere-2689573659?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=DdGxAn%2FwPmH9z1tdqQ8tjQ%3D%3D&position=13&pageNum=32&trk=public_jobs_jserp-result_search-card
Business Analyst (Finance);Logical Jupiter;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-finance-at-logical-jupiter-2713089486?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=mYoR%2Fw%2F0tn7%2BHAOJxLgtfg%3D%3D&position=14&pageNum=32&trk=public_jobs_jserp-result_search-card
Full Stack Software Engineer;BOLD by Devoteam;Lisboa, Portugal;Há 1 dia;https://pt.linkedin.com/jobs/view/full-stack-software-engineer-at-bold-by-devoteam-2722171697?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=Wp2KdO4Y2S8xoSZIJDK5xg%3D%3D&position=15&pageNum=32&trk=public_jobs_jserp-result_search-card
Frontend Software Engineer (UCaaS);Talkdesk;Lisboa, Lisboa, Portugal;Há 1 dia;https://pt.linkedin.com/jobs/view/frontend-software-engineer-ucaas-at-talkdesk-2638806826?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=jjHsowjQ2DGmjy89CulZXg%3D%3D&position=16&pageNum=32&trk=public_jobs_jserp-result_search-card
Mid Software Developer;Runtime Revolution;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/mid-software-developer-at-runtime-revolution-2718299257?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=9YG%2F3HAYtHt7UstHQgJGsA%3D%3D&position=17&pageNum=32&trk=public_jobs_jserp-result_search-card
Software Engineer;OutSystems;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-engineer-at-outsystems-2702944700?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=ArFxbl8FpYd0O7ZyO3w8pA%3D%3D&position=18&pageNum=32&trk=public_jobs_jserp-result_search-card
CRM Business Analyst;Readiness IT;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/crm-business-analyst-at-readiness-it-2721255794?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=W9OAGv%2FVTbNVoxszi8RoJg%3D%3D&position=19&pageNum=32&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Programador JAVA (Lisboa);Hashtag People;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-de-emprego-programador-java-lisboa-at-hashtag-people-2717809305?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=79NUyzgPP%2Ba9M8DnuJhJWw%3D%3D&position=20&pageNum=32&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-m-f-%3F-lisboa-at-ankix-2718415770?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=GikSdrb0z9%2BIhyj1jO10Gg%3D%3D&position=21&pageNum=32&trk=public_jobs_jserp-result_search-card
Senior Workday Functional Analyst;Cloudflare;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/senior-workday-functional-analyst-at-cloudflare-2501323420?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=nLZ%2BAgbVTrrN%2FwYA7sVOwg%3D%3D&position=22&pageNum=32&trk=public_jobs_jserp-result_search-card
Business Analyst (12 month contract);Central de Cervejas e Bebidas;Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-12-month-contract-at-central-de-cervejas-e-bebidas-2713055649?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=dGrIyTe8edvyJAk0vlGCXw%3D%3D&position=23&pageNum=32&trk=public_jobs_jserp-result_search-card
UI Software Development Engineer;Hitachi Vantara;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/ui-software-development-engineer-at-hitachi-vantara-2704701471?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=5IKPYe8a%2F1UDHNXXHHPtQg%3D%3D&position=24&pageNum=32&trk=public_jobs_jserp-result_search-card
Software Engineer (m/f);Michael Page;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-engineer-m-f-at-michael-page-2713209104?refId=dpCWCuA%2BSssN67jiunVSFQ%3D%3D&trackingId=sZz5w16LGjIG0acnhXI47w%3D%3D&position=25&pageNum=32&trk=public_jobs_jserp-result_search-card
Business Analyst (Seguros);everis;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-seguros-at-everis-2631934498?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=RI4b24S42K7YR8QHo3ex7w%3D%3D&position=1&pageNum=33&trk=public_jobs_jserp-result_search-card
Software Developer - Front-end;Unit4;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/software-developer-front-end-at-unit4-2710246375?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=gWsLG80JvyXUrOj0dfC%2FmQ%3D%3D&position=2&pageNum=33&trk=public_jobs_jserp-result_search-card
Business Analyst (TAX and Legal) (Pipeline);Axians Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-tax-and-legal-pipeline-at-axians-portugal-2722892549?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=TyBTit8q0oHkvS0Ed4k3ZQ%3D%3D&position=3&pageNum=33&trk=public_jobs_jserp-result_search-card
Analyst Developer .Net;Axianspt;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/analyst-developer-net-at-axianspt-2713872284?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=N7jGFOCig2UWKLoQ3OAjjw%3D%3D&position=4&pageNum=33&trk=public_jobs_jserp-result_search-card
Software Engineer;MBR Partners;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/software-engineer-at-mbr-partners-2722326588?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=2djzIwxtzTKpiKcXMl10ZA%3D%3D&position=5&pageNum=33&trk=public_jobs_jserp-result_search-card
Business Analyst / Solution Architect;IQVIA;Oeiras, Lisboa, Portugal;Há 5 horas;https://pt.linkedin.com/jobs/view/business-analyst-solution-architect-at-iqvia-2644886444?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=PUvMQgOO7jasza3IFjVPuw%3D%3D&position=6&pageNum=33&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f);Rumos Serviços;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-rumos-servi%C3%A7os-2683884362?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=07dv%2F98fVdVqhWVoiw9afQ%3D%3D&position=7&pageNum=33&trk=public_jobs_jserp-result_search-card
Business Analyst - Portuguese affiliate of the UK Consulting & Analytics team;IQVIA Portugal;Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-portuguese-affiliate-of-the-uk-consulting-analytics-team-at-iqvia-portugal-2460162134?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=Aj77%2BHkTXFgkp%2BE0fOTpPw%3D%3D&position=8&pageNum=33&trk=public_jobs_jserp-result_search-card
Software Engineer in Frontend (Remote);Damia Group Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/software-engineer-in-frontend-remote-at-damia-group-portugal-2719647053?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=8x2l3mPi8VTV7R3N%2Fk2ZYQ%3D%3D&position=9&pageNum=33&trk=public_jobs_jserp-result_search-card
Senior Commercial Analyst;KDR Recruitment Ltd;Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/senior-commercial-analyst-at-kdr-recruitment-ltd-2686117095?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=yMrcqNF2lvXXGGQHFuIFVQ%3D%3D&position=10&pageNum=33&trk=public_jobs_jserp-result_search-card
Software Developer Java/Kotlin;Springer Nature Group;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/software-developer-java-kotlin-at-springer-nature-group-2711120184?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=k4vvb70PgQCmMlxfSGBYEg%3D%3D&position=11&pageNum=33&trk=public_jobs_jserp-result_search-card
Software Engineer (m/f);Michael Page;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/software-engineer-m-f-at-michael-page-2694320008?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=dURwYTBKQc%2Bpp9HakWzoDg%3D%3D&position=12&pageNum=33&trk=public_jobs_jserp-result_search-card
Business Analyst-Portugal;MetricStream;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-portugal-at-metricstream-2717953993?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=4PqCYm8HYWU7ovaVQkB1nA%3D%3D&position=13&pageNum=33&trk=public_jobs_jserp-result_search-card
IG_Business Analyst;Decskill;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/ig-business-analyst-at-decskill-2718540849?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=VhZw7BJHM9DTL4Xf0eWfgg%3D%3D&position=14&pageNum=33&trk=public_jobs_jserp-result_search-card
Business Analyst (M/F);Michael Page;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-michael-page-2690831423?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=lZ2tqHgcg3xNQWmLAaLemw%3D%3D&position=15&pageNum=33&trk=public_jobs_jserp-result_search-card
Software Developer (m/f) - Nearshore;Passio Consulting;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/software-developer-m-f-nearshore-at-passio-consulting-2718850508?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=SEoOruOCzJ1vMNsKnlSbbg%3D%3D&position=16&pageNum=33&trk=public_jobs_jserp-result_search-card
Functional Business Analyst;Closer Consulting;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/functional-business-analyst-at-closer-consulting-2714803826?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=BHSrPSyp7Z6cXRF0%2FDcEFQ%3D%3D&position=17&pageNum=33&trk=public_jobs_jserp-result_search-card
Software Engineer;Cazoo;Lisboa, Lisboa, Portugal;Há 4 horas;https://pt.linkedin.com/jobs/view/software-engineer-at-cazoo-2669569056?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=nfzqEBXl%2FUiGsJMcQlkQfQ%3D%3D&position=18&pageNum=33&trk=public_jobs_jserp-result_search-card
Programador JAVA Cloud (Lisboa);HASHTAG PEOPLE;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/programador-java-cloud-lisboa-at-hashtag-people-2718214225?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=a1fJg0qdTaP5Hgm9yXK7gg%3D%3D&position=19&pageNum=33&trk=public_jobs_jserp-result_search-card
Software Engineer;qubIT - Quorum Born IT;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/software-engineer-at-qubit-quorum-born-it-2686936598?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=IOf28HTHOSwH0COY1kbMaQ%3D%3D&position=20&pageNum=33&trk=public_jobs_jserp-result_search-card
Software Engineer – Backend (Remote);KCS iT;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/software-engineer-%E2%80%93-backend-remote-at-kcs-it-2666935447?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=6jRQIk%2FVbOiOHlTVabXfHw%3D%3D&position=21&pageNum=33&trk=public_jobs_jserp-result_search-card
Lead Business Analyst;Just Eat Takeaway.com;Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/lead-business-analyst-at-just-eat-takeaway-com-2715959621?refId=cXHCYzzt%2BI5DMP45tS6MLw%3D%3D&trackingId=3ftt6Kar9OZ%2FqcbnO4gznQ%3D%3D&position=22&pageNum=33&trk=public_jobs_jserp-result_search-card
